,FIRE_YEAR,DISCOVER_1,STAT_CAU_1,CONT_DATE,FIRE_SIZE,LATITUDE,LONGITUDE,Coordinates
1002151,1992,92,Debris Burning,,2.0,35.5417,-81.685,POINT (437906.8671375397 3933333.996463928)
1020991,1996,73,Miscellaneous,,4.0,35.5417,-81.755,POINT (431561.4689188538 3933380.350623044)
1051367,2002,333,Equipment Use,,4.0,35.55,-81.85,POINT (422957.7429877313 3934371.024320834)
1509253,2011,280,Missing/Undefined,2011/10/07 00:00:00.000,0.5,35.5535,-81.64233333,POINT (441783.0539323511 3934616.674133929)
1618685,2012,330,Arson,2012/11/25 00:00:00.000,0.1,35.55256667,-81.8386,POINT (423993.4626114095 3934646.840702236)
1677013,2013,68,Equipment Use,2013/03/09 00:00:00.000,0.1,35.55686667,-81.63133333,POINT (442782.4287546179 3934983.623145077)
1020895,1996,65,Miscellaneous,,1.5,35.5583,-81.8483,POINT (423119.7568901476 3935290.252365344)
1679669,2013,355,Miscellaneous,2013/12/21 00:00:00.000,2.0,35.56088333,-81.63696667,POINT (442274.7540085835 3935432.391843675)
1029891,1998,74,Arson,,32.0,35.5683,-81.615,POINT (444270.6492715635 3936242.315138209)
1514499,2011,315,Missing/Undefined,2011/11/11 00:00:00.000,200.0,35.57116667,-81.78281667,POINT (429065.885945757 3936668.164841807)
1006076,1993,31,Arson,,0.2,35.575,-81.8583,POINT (422229.5887475704 3937150.310348037)
1029773,1998,295,Miscellaneous,,3.0,35.5783,-81.705,POINT (436122.9482523098 3937406.058258987)
1016695,1995,56,Debris Burning,,5.0,35.5783,-81.795,POINT (427968.2701128264 3937468.167396402)
1001245,1992,75,Equipment Use,,3.0,35.5817,-81.7417,POINT (432800.4987130126 3937807.578487603)
1514490,2011,236,Missing/Undefined,2011/08/24 00:00:00.000,0.2,35.58333333,-81.68333333,POINT (438089.9779503348 3937950.463144348)
1516272,2011,43,Missing/Undefined,2011/02/12 00:00:00.000,0.3,35.58333333,-81.78333333,POINT (429029.8025433064 3938017.94355171)
1038328,2000,303,Arson,,1.0,35.5833,-81.8167,POINT (426006.6778277748 3938038.810658041)
1755440,2014,100,Debris Burning,2014/04/10 00:00:00.000,0.2,35.58316666,-81.84691666,POINT (423268.8462557991 3938047.150750374)
1769274,2014,101,Arson,2014/04/11 00:00:00.000,0.2,35.58388333,-81.84708333,POINT (423254.4293590559 3938126.767146877)
1020907,1996,95,Debris Burning,,0.5,35.585,-81.8383,POINT (424051.2703165216 3938243.806796507)
1029701,1998,301,Debris Burning,,0.3,35.5883,-81.835,POINT (424353.356546746 3938607.271774862)
1001154,1992,96,Debris Burning,,0.1,35.5883,-81.8417,POINT (423746.3573447797 3938612.44085141)
1741417,2014,56,Equipment Use,2014/02/25 00:00:00.000,0.2,35.59181666,-81.82515,POINT (425249.004655379 3938989.783000218)
1045742,2001,70,Debris Burning,,1.0,35.6,-81.7667,POINT (430551.2131960369 3939854.586586208)
1678711,2013,36,Debris Burning,2013/02/05 00:00:00.000,2.0,35.6,-81.81666667,POINT (426025.0638670562 3939890.994886742)
1038259,2000,16,Debris Burning,,1.0,35.6,-81.8333,POINT (424518.3567873184 3939903.624684416)
1789005,2014,347,Missing/Undefined,,300.0,35.6138889,-81.7713889,POINT (430138.553119412 3941398.331909252)
1025834,1997,263,Smoking,,1.0,35.615,-81.6317,POINT (442790.5650948201 3941431.354848093)
1617294,2012,30,Arson,2012/01/30 00:00:00.000,1.0,35.61666667,-81.68333333,POINT (438115.6460774956 3941647.456799632)
1516486,2011,61,Missing/Undefined,2011/03/02 00:00:00.000,22.0,35.565,-81.58966667,POINT (446564.1113640163 3935862.278674047)
1045705,2001,28,Miscellaneous,,0.1,35.5667,-81.5833,POINT (447142.1852052829 3936047.38799693)
1052314,2002,96,Children,,0.2,35.5667,-81.5833,POINT (447142.1852052829 3936047.38799693)
1052311,2002,83,Smoking,,136.0,35.5667,-81.6,POINT (445628.8372038854 3936056.477885931)
1052285,2002,47,Debris Burning,,1.0,35.5667,-81.6,POINT (445628.8372038854 3936056.477885931)
513828,2006,38,Miscellaneous,,0.5,35.55980002,-81.59500999,POINT (446076.4080025883 3935288.468507656)
1001227,1992,20,Equipment Use,,2.0,35.465,-81.7817,POINT (429073.7385403981 3924892.511625758)
1045488,2001,323,Equipment Use,,0.1,35.4667,-81.7667,POINT (430436.2298342727 3925070.384246225)
1511220,2011,119,Missing/Undefined,2011/04/30 00:00:00.000,30.0,35.48028333,-81.71225,POINT (435387.5106329683 3926539.881458384)
1677528,2013,318,Equipment Use,2013/11/14 00:00:00.000,0.1,35.4818,-81.71015,POINT (435579.2276988471 3926706.719434446)
1029753,1998,56,Smoking,,0.2,35.4817,-81.755,POINT (431510.5305445817 3926725.825366212)
1051432,2002,107,Arson,,0.5,35.4833,-81.8333,POINT (424408.9240247693 3926960.429573457)
1016796,1995,88,Debris Burning,,0.2,35.4883,-81.7817,POINT (429094.201602434 3927476.676135335)
1006197,1993,342,Miscellaneous,,6.0,35.4917,-81.7883,POINT (428498.5341119656 3927858.527636516)
1428528,2010,259,Debris Burning,2010/09/16 00:00:00.000,3.0,35.49635,-81.71383333,POINT (435256.7636722566 3928322.841197141)
1045468,2001,96,Miscellaneous,,53.0,35.5,-81.7333,POINT (433494.1535673463 3928740.604265787)
1676071,2013,69,Miscellaneous,2013/03/10 00:00:00.000,1.0,35.4999,-81.82505,POINT (425172.7158703562 3928795.231764439)
1507628,2011,163,Missing/Undefined,2011/06/12 00:00:00.000,0.5,35.5,-81.81666667,POINT (425933.1444348349 3928799.996594678)
1011462,1994,113,Equipment Use,,2.0,35.5017,-81.725,POINT (434248.3118453403 3928923.585052412)
1020992,1996,73,Debris Burning,,0.6,35.515,-81.7917,POINT (428210.8747456417 3930445.174358515)
1045473,2001,112,Debris Burning,,0.3,35.5167,-81.8,POINT (427459.7676219105 3930639.793477701)
1001250,1992,95,Miscellaneous,,0.1,35.5183,-81.7883,POINT (428522.1091177698 3930808.704854578)
1619564,2012,14,Debris Burning,2012/01/14 00:00:00.000,1.5,35.52013333,-81.77705,POINT (429543.8084400136 3931003.941690132)
1516305,2011,43,Missing/Undefined,2011/02/12 00:00:00.000,1.5,35.52016667,-81.79566667,POINT (427855.8040622309 3931021.100318125)
1428524,2010,249,Miscellaneous,2010/09/06 00:00:00.000,0.5,35.41176666,-81.77865,POINT (429303.9554750024 3918986.341522675)
1507849,2011,220,Missing/Undefined,2011/08/08 00:00:00.000,0.4,35.42018333,-81.7715,POINT (429960.423672166 3919914.721541211)
1001247,1992,77,Debris Burning,,3.0,35.445,-81.7383,POINT (432995.0593520483 3922644.051416169)
942188,2000,8,Arson,,0.1,35.3133,-84.2867,POINT (201176.0339769282 3912745.284337358)
932156,2001,109,Debris Burning,,1.0,35.3133,-84.2867,POINT (201176.0339769282 3912745.284337358)
130198,1999,269,Arson,1999/09/26 00:00:00.000,73.0,35.31833333,-84.135,POINT (214990.8618184989 3912856.356288536)
153571,2002,225,Arson,2002/08/13 00:00:00.000,0.1,35.31666667,-84.21861111,POINT (207380.9603620154 3912915.411912305)
17771,2006,169,Arson,2006/06/18 00:00:00.000,6.0,35.31611111,-84.28055556,POINT (201745.2210082999 3913038.678679709)
33241,2008,295,Campfire,2008/10/21 00:00:00.000,2.0,35.31944444,-84.17527778,POINT (211331.8381531596 3913096.376023535)
130197,1999,269,Arson,1999/09/26 00:00:00.000,8.0,35.32166667,-84.14166667,POINT (214396.3156153298 3913245.434199301)
112021,1998,256,Arson,1998/09/13 00:00:00.000,6.0,35.32166667,-84.14333333,POINT (214244.7515943261 3913250.245263834)
103905,1997,95,Arson,1997/04/05 00:00:00.000,50.0,35.32166667,-84.16666667,POINT (212122.8377195309 3913317.869194248)
934560,2002,163,Arson,,0.5,35.3183,-84.3033,POINT (199684.7307801978 3913350.348435368)
111792,1998,307,Miscellaneous,1998/11/03 00:00:00.000,0.1,35.31833333,-84.30833333,POINT (199227.0859723694 3913369.333260528)
34309,2009,82,Smoking,2009/03/23 00:00:00.000,3.0,35.31972222,-84.29388889,POINT (200545.8959046236 3913479.643393078)
130185,1999,232,Arson,1999/08/20 00:00:00.000,4.0,35.32166667,-84.22333333,POINT (206969.5538659821 3913484.187318277)
595137,2006,329,Arson,,0.9,35.31999998,-84.28999997,POINT (200900.5996255039 3913498.703247346)
595131,2006,298,Arson,,2.0,35.31999998,-84.28999997,POINT (200900.5996255039 3913498.703247346)
153465,2000,75,Arson,2000/03/15 00:00:00.000,1.0,35.32,-84.295,POINT (200445.871432254 3913513.829676455)
166967,2004,74,Arson,2004/03/14 00:00:00.000,0.1,35.32361111,-84.16555556,POINT (212230.780565165 3913530.390062578)
73908,1994,71,Campfire,1994/03/12 00:00:00.000,0.1,35.325,-84.15,POINT (213650.2609216523 3913639.375165622)
103906,1997,95,Arson,1997/04/05 00:00:00.000,70.0,35.325,-84.15166667,POINT (213498.701833557 3913644.199253189)
166998,2004,74,Arson,2004/03/14 00:00:00.000,3.5,35.32333333,-84.22611111,POINT (206722.9661981813 3913677.350224251)
82960,1995,101,Smoking,1995/04/11 00:00:00.000,0.1,35.32166667,-84.29666667,POINT (200300.4547704266 3913703.815542219)
17774,2006,170,Arson,2006/06/19 00:00:00.000,32.0,35.32277778,-84.25861111,POINT (203765.3918739547 3913712.514109944)
103904,1997,95,Arson,1997/04/05 00:00:00.000,15.0,35.325,-84.17666667,POINT (211225.3103359927 3913716.867571756)
166965,2004,74,Arson,2004/03/15 00:00:00.000,1.0,35.32333333,-84.24666667,POINT (204853.6503999376 3913738.466611688)
103907,1997,95,Arson,1997/04/05 00:00:00.000,37.0,35.32666667,-84.14333333,POINT (214262.3679196154 3913805.034635431)
82952,1995,98,Arson,1995/04/08 00:00:00.000,3.0,35.32333333,-84.29333333,POINT (200609.752699502 3913878.662968397)
52051,1992,41,Arson,1992/02/10 00:00:00.000,1.0,35.32333333,-84.29666667,POINT (200306.6139773153 3913888.753828487)
130174,1999,124,Arson,1999/05/04 00:00:00.000,2.0,35.32333333,-84.315,POINT (198639.3485892791 3913944.436521445)
130196,1999,269,Arson,1999/09/26 00:00:00.000,86.0,35.32833333,-84.14333333,POINT (214268.2404888695 3913989.963757685)
166942,2003,298,Arson,2003/10/25 00:00:00.000,2.0,35.32861111,-84.14388889,POINT (214218.7016587743 3914022.390064192)
153560,2002,96,Miscellaneous,2002/04/06 00:00:00.000,0.1,35.32861111,-84.15527778,POINT (213183.0965148713 3914055.342941448)
82942,1995,76,Arson,1995/03/17 00:00:00.000,0.1,35.32833333,-84.17333333,POINT (211540.288234352 3914077.008043521)
934395,2002,46,Arson,,10.0,35.325,-84.3033,POINT (199709.5403563975 3914093.804902216)
103903,1997,95,Arson,1997/04/05 00:00:00.000,3.0,35.32833333,-84.18166667,POINT (210782.5184460763 3914101.33421603)
17780,2006,351,Miscellaneous,2006/12/17 00:00:00.000,2.0,35.3275,-84.24055556,POINT (205424.5302804155 3914182.595682499)
82941,1995,76,Arson,1995/03/17 00:00:00.000,3.0,35.33,-84.16333333,POINT (212455.5188967592 3914232.832583928)
52053,1992,41,Arson,1992/02/10 00:00:00.000,0.1,35.32666667,-84.295,POINT (200470.4963813408 3914253.585806301)
166964,2004,74,Arson,2004/03/14 00:00:00.000,1.0,35.32972222,-84.22722222,POINT (206645.0362810735 3914389.560928083)
939090,1999,269,Arson,,50.0,35.3317,-84.155,POINT (213219.2805341667 3914397.27596845)
939091,1999,269,Arson,,25.0,35.3317,-84.155,POINT (213219.2805341667 3914397.27596845)
17829,2006,351,Arson,2006/12/17 00:00:00.000,4.0,35.32944444,-84.245,POINT (205027.4481751247 3914411.595013932)
52052,1992,42,Arson,1992/02/11 00:00:00.000,25.1,35.32833333,-84.30666667,POINT (199415.7330595698 3914473.906944595)
103908,1997,95,Arson,1997/04/05 00:00:00.000,3.0,35.33333333,-84.14166667,POINT (214437.4018786118 3914539.941805224)
166997,2004,74,Arson,2004/03/14 00:00:00.000,0.3,35.33138889,-84.22583333,POINT (206777.3587665368 3914570.378967381)
25246,2007,147,Arson,2007/05/27 00:00:00.000,1.0,35.33194444,-84.21416667,POINT (207840.211526511 3914597.508233022)
25250,2007,151,Arson,2007/06/01 00:00:00.000,0.1,35.33194444,-84.21416667,POINT (207840.211526511 3914597.508233022)
52059,1992,110,Arson,1992/04/19 00:00:00.000,0.1,35.33,-84.295,POINT (200482.8103603866 3914623.46352162)
153568,2002,154,Miscellaneous,2002/06/03 00:00:00.000,0.5,35.33,-84.30722222,POINT (199371.3935180148 3914660.535141408)
25240,2007,147,Arson,2007/05/27 00:00:00.000,3.0,35.3325,-84.21583333,POINT (207690.6662940193 3914664.076516675)
16540,2006,63,Arson,2006/03/04 00:00:00.000,66.0,35.33083333,-84.30833333,POINT (199273.4466239165 3914756.381700513)
52049,1992,37,Arson,1992/02/06 00:00:00.000,0.2,35.33166667,-84.29666667,POINT (200337.4139689374 3914813.450211149)
153557,2002,57,Miscellaneous,2002/02/26 00:00:00.000,12.0,35.33138889,-84.30833333,POINT (199275.5074465269 3914818.028835495)
83669,1995,335,Arson,1995/12/04 00:00:00.000,125.0,35.34166667,-83.93333333,POINT (233407.0307364978 3914883.215346607)
166966,2004,74,Arson,2004/03/15 00:00:00.000,0.5,35.33388889,-84.24694444,POINT (204866.8140275214 3914910.557603823)
82951,1995,92,Arson,1995/04/02 00:00:00.000,30.0,35.335,-84.20666667,POINT (208533.1662705428 3914914.43192505)
166969,2004,83,Arson,2004/03/24 00:00:00.000,0.2,35.33472222,-84.21777778,POINT (207521.8771894293 3914916.402362857)
934561,2002,154,Arson,,2.0,35.335,-84.2333,POINT (206111.5025632698 3914993.227494525)
82954,1995,98,Arson,1995/04/09 00:00:00.000,0.3,35.33333333,-84.295,POINT (200495.1253546909 3914993.341373761)
34558,2009,105,Miscellaneous,2009/04/16 00:00:00.000,0.2,35.33416667,-84.30555556,POINT (199538.3934582425 3915117.821632954)
934459,2002,66,Smoking,,20.0,35.335,-84.3017,POINT (199892.0628861381 3915198.587086593)
938930,1999,94,Debris Burning,,0.1,35.335,-84.3067,POINT (199437.4199325558 3915213.767919732)
120158,1999,319,Arson,1999/11/26 00:00:00.000,1090.0,35.345,-83.94305556,POINT (232534.1764254913 3915279.294054553)
112022,1998,256,Arson,1998/09/13 00:00:00.000,2.0,35.33833333,-84.20666667,POINT (208545.1515475864 3915284.299213834)
166972,2004,85,Arson,2004/03/25 00:00:00.000,0.5,35.33777778,-84.25,POINT (204603.1497018983 3915351.196163776)
58656,1993,115,Arson,1993/04/25 00:00:00.000,0.2,35.34,-84.20166667,POINT (209005.7443998603 3915454.512794273)
82949,1995,92,Arson,1995/04/02 00:00:00.000,5.0,35.34,-84.20333333,POINT (208854.2118129193 3915459.417104739)
82947,1995,84,Arson,1995/03/25 00:00:00.000,0.1,35.34,-84.205,POINT (208702.6782347738 3915464.32400501)
58655,1993,115,Arson,1993/04/25 00:00:00.000,0.1,35.34,-84.205,POINT (208702.6782347738 3915464.32400501)
112008,1998,57,Campfire,1998/02/26 00:00:00.000,0.5,35.29666667,-84.37333333,POINT (193233.5276903671 3911164.573732242)
16537,2006,66,Arson,2006/03/07 00:00:00.000,46.0,35.29861111,-84.32388889,POINT (197738.8809253591 3911228.262140586)
153599,2002,88,Arson,2002/03/29 00:00:00.000,5.0,35.29611111,-84.42555556,POINT (188480.4960139809 3911265.989437386)
597231,2008,79,Miscellaneous,,0.5,35.29857,-84.3976,POINT (191033.1318800479 3911451.240959697)
942540,2000,294,Arson,,8.0,35.3017,-84.3717,POINT (193401.1326586339 3911718.042426004)
942542,2000,261,Debris Burning,,0.5,35.3017,-84.3717,POINT (193401.1326586339 3911718.042426004)
130170,1999,107,Arson,1999/04/17 00:00:00.000,7.0,35.305,-84.31833333,POINT (198268.0243167166 3911920.25207913)
937353,1998,305,Arson,,0.5,35.305,-84.3517,POINT (195232.8826369701 3912022.469285544)
30471,2008,85,Debris Burning,2008/03/25 00:00:00.000,0.75,35.30111111,-84.49055556,POINT (182586.5386262048 3912027.31686009)
73895,1994,327,Debris Burning,1994/11/23 00:00:00.000,1.0,35.305,-84.37666667,POINT (192961.8099353678 3912099.624702629)
73890,1994,320,Arson,1994/11/16 00:00:00.000,2.0,35.30333333,-84.47,POINT (184465.1650725883 3912208.195526186)
166955,2004,1,Miscellaneous,2004/01/01 00:00:00.000,0.1,35.3125,-84.47416667,POINT (184121.8187582631 3913238.711659836)
30468,2008,62,Miscellaneous,2008/03/02 00:00:00.000,0.75,35.31472222,-84.42861111,POINT (188274.0241585797 3913340.849835118)
130175,1999,124,Arson,1999/05/04 00:00:00.000,10.0,35.31833333,-84.31833333,POINT (198317.6097950754 3913399.772915295)
598160,2008,328,Missing/Undefined,,1.0,35.331179999999996,-84.32985,POINT (197318.1498333614 3914860.47012031)
938964,1999,109,Debris Burning,,3.0,35.3317,-84.3233,POINT (197915.7024200493 3914898.150591614)
25561,2007,83,Miscellaneous,2007/03/25 00:00:00.000,8.0,35.33,-84.40972222,POINT (190050.465035637 3914976.852160844)
90532,1996,65,Campfire,1996/03/05 00:00:00.000,2.0,35.33166667,-84.425,POINT (188667.5396745022 3915209.776969451)
937733,1998,280,Debris Burning,,0.1,35.3333,-84.4167,POINT (189428.5662552398 3915364.932538984)
58621,1993,213,Campfire,1993/08/01 00:00:00.000,0.1,35.33333333,-84.44166667,POINT (187158.3661588736 3915447.309915053)
30476,2008,186,Arson,2008/07/04 00:00:00.000,1.0,35.34111111,-84.4075,POINT (190295.0086168998 3916202.866546405)
25608,2007,146,Miscellaneous,2007/05/29 00:00:00.000,297.0,35.34111111,-84.41138889,POINT (189941.4114133836 3916215.052178803)
25603,2007,138,Equipment Use,2007/05/18 00:00:00.000,1.0,35.34305556,-84.41722222,POINT (189418.4682716628 3916449.128894527)
1058921,1993,103,Debris Burning,,1.0,35.195,-84.1617,POINT (212126.339474333 3899248.79248151)
1059751,2000,41,Debris Burning,2000/02/10 00:00:00.000,10.0,35.19833333,-84.04666667,POINT (222614.9023597491 3899291.147515712)
1723238,2014,58,Equipment Use,2014/02/27 00:00:00.000,2.0,35.19611111,-84.14861111,POINT (213322.4017607863 3899334.200905018)
1038511,2000,39,Miscellaneous,,1.0,35.2,-84.0333,POINT (223837.9102216711 3899438.802837717)
1038506,2000,15,Debris Burning,,1.0,35.2,-84.1167,POINT (216242.3898050828 3899674.009421641)
1059754,2000,92,Debris Burning,2000/04/01 00:00:00.000,5.0,35.20833333,-83.94666667,POINT (231755.1285491616 3900125.830264335)
1058907,1992,60,Miscellaneous,,1.0,35.2017,-84.2117,POINT (207596.2720873249 3900138.356037714)
1459390,2011,103,Debris Burning,2011/04/13 00:00:00.000,2.0,35.205,-84.11972222,POINT (215984.5731477147 3900237.430222113)
1509256,2011,262,Missing/Undefined,2011/09/19 00:00:00.000,0.2,35.20516667,-84.1205,POINT (215914.3226578952 3900258.149106033)
1516817,2011,103,Missing/Undefined,2011/04/13 00:00:00.000,0.5,35.20538333,-84.11985,POINT (215974.2728448891 3900280.328451635)
1459351,2011,262,Miscellaneous,2011/09/19 00:00:00.000,0.5,35.20555556,-84.12083333,POINT (215885.3229793786 3900302.252736019)
1033784,1999,95,Arson,,85.0,35.2083,-84.0183,POINT (225231.9830190959 3900318.079387543)
1723279,2014,330,Miscellaneous,2014/11/27 00:00:00.000,5.0,35.21,-84.17722222,POINT (210765.80810332 3900958.277624901)
1793549,2015,120,Debris Burning,,9.6,35.21472222,-84.04194444,POINT (223100.6882500954 3901096.356416326)
1427468,2010,344,Arson,2010/12/10 00:00:00.000,0.4,35.21625,-83.98773333,POINT (228041.9919731016 3901115.950025386)
1001764,1992,316,Miscellaneous,,0.1,35.2183,-83.995,POINT (227387.2040094383 3901363.338934292)
1459359,2011,50,Debris Burning,2011/02/19 00:00:00.000,20.0,35.21833333,-84.01111111,POINT (225920.3862702224 3901411.417904513)
1060103,2001,39,Debris Burning,2001/02/08 00:00:00.000,3.0,35.21833333,-84.01888889,POINT (225212.2106326271 3901432.928659745)
1038554,2000,190,Arson,,4.0,35.2167,-84.1,POINT (217821.1900087459 3901479.345304552)
1459361,2011,50,Campfire,2011/02/19 00:00:00.000,115.0,35.21972222,-84.01194444,POINT (225849.1868139212 3901567.819968222)
1570510,2012,57,Miscellaneous,2012/02/28 00:00:00.000,725.0,35.22166667,-84.17277778,POINT (211211.9211763171 3902239.837858626)
1570561,2012,105,Debris Burning,2012/04/14 00:00:00.000,2.5,35.22944444,-84.08888889,POINT (218876.9262135033 3902861.859041402)
1728184,2014,134,Miscellaneous,2014/05/14 00:00:00.000,0.1,35.26194444,-84.08055556,POINT (219747.592542258 3906444.300099589)
1058099,2004,13,Debris Burning,,0.5,35.2667,-84.05,POINT (222544.4917373068 3906885.98149073)
1059563,2005,133,Arson,2005/05/13 00:00:00.000,8.0,35.285,-84.13388889,POINT (214974.8856777842 3909154.58263901)
1059564,2005,133,Arson,2005/05/13 00:00:00.000,3.0,35.28583333,-84.13694444,POINT (214699.8196823063 3909255.842957166)
1059522,2005,86,Arson,2005/03/27 00:00:00.000,2.0,35.28777778,-84.19388889,POINT (209525.9848299289 3909637.105804134)
1059565,2005,133,Arson,2005/05/13 00:00:00.000,4.0,35.28944444,-84.20611111,POINT (208420.0094497717 3909857.951733109)
1063104,2009,118,Miscellaneous,2009/04/28 00:00:00.000,2.0,35.29111111,-84.22861111,POINT (206379.0494891739 3910109.361689135)
1176518,2010,98,Arson,2010/04/08 00:00:00.000,9.0,35.2916667,-84.225,POINT (206709.579273864 3910160.30964725)
1058146,2004,80,Arson,,2.0,35.3,-83.9167,POINT (234782.991825506 3910215.60095182)
1058147,2004,80,Arson,,3.0,35.3,-83.9167,POINT (234782.991825506 3910215.60095182)
1356225,2007,57,Structure,2007/02/26 00:00:00.000,1.5,35.298133,-84.11462,POINT (216773.7687706954 3910556.499853137)
1062351,2004,80,Arson,2004/03/20 00:00:00.000,2.0,35.30666667,-83.97,POINT (229957.1343335725 3911099.321657815)
1062349,2004,80,Arson,2004/03/20 00:00:00.000,3.0,35.30666667,-83.97,POINT (229957.1343335725 3911099.321657815)
1062350,2004,80,Arson,2004/03/20 00:00:00.000,1.0,35.30666667,-83.97,POINT (229957.1343335725 3911099.321657815)
1059566,2005,133,Arson,2005/05/13 00:00:00.000,1.0,35.30166667,-84.23055556,POINT (206240.3508001132 3911286.380380821)
1788931,2014,73,Missing/Undefined,,1056.0,35.30305560000001,-84.2133333,POINT (207811.9496674153 3911389.533304294)
1428140,2010,84,Debris Burning,2010/03/25 00:00:00.000,0.5,35.31161666,-83.92518333,POINT (234049.4374207925 3911527.222438656)
1176503,2010,83,Debris Burning,2010/03/24 00:00:00.000,0.5,35.3116667,-83.92361109999999,POINT (234192.5861306713 3911528.552275994)
1058148,2004,80,Arson,,1.0,35.3167,-83.9167,POINT (234837.5552438416 3912068.464629863)
1427928,2010,58,Debris Burning,2010/02/27 00:00:00.000,0.5,35.31738333,-83.93306666,POINT (233351.4453656313 3912188.242045676)
1062418,2004,120,Arson,2004/04/29 00:00:00.000,43.0,35.31916667,-83.93472222,POINT (233206.7566834572 3912390.56545854)
1060997,2002,88,Debris Burning,2002/03/29 00:00:00.000,1.0,35.33,-83.96333333,POINT (230640.950018767 3913670.03080232)
1792235,2015,91,Miscellaneous,2015/04/06 00:00:00.000,215.0,35.34888889,-84.10805556,POINT (217547.7092311866 3916169.446678861)
